vertex_id,part_hint,mds0_norm,mds1_norm,mds2_norm,atlas_u_norm,atlas_v_norm
19741,left_upper_leg,0.30994418,0.35975677,0.28795400,0.30994418,0.64024323
19742,left_upper_leg,0.30858549,0.36863932,0.29062694,0.30858549,0.63136065
19743,left_upper_leg,0.30659497,0.38661829,0.29472274,0.30659497,0.61338174
19744,left_upper_leg,0.30875829,0.38981175,0.26610684,0.30875829,0.61018825
19745,left_upper_leg,0.30754599,0.37754822,0.29211998,0.30754599,0.62245178
19746,left_upper_leg,0.31011155,0.37184307,0.26210269,0.31011155,0.62815690
19747,left_upper_leg,0.31546319,0.39544201,0.21377456,0.31546319,0.60455799
19748,left_upper_leg,0.31145531,0.39256218,0.24146409,0.31145531,0.60743785
19749,left_upper_leg,0.31203637,0.38362345,0.23901021,0.31203637,0.61637652
19750,left_upper_leg,0.31205967,0.36574346,0.23468357,0.31205967,0.63425654
19751,left_upper_leg,0.31215987,0.37456134,0.23688821,0.31215987,0.62543869
19752,left_upper_leg,0.31508073,0.37747693,0.21163654,0.31508073,0.62252307
19753,left_upper_leg,0.31928620,0.37985313,0.19009900,0.31928620,0.62014687
19754,left_upper_leg,0.31974974,0.37095806,0.18998538,0.31974974,0.62904191
19755,left_upper_leg,0.32496613,0.39933056,0.16941629,0.32496613,0.60066944
19756,left_upper_leg,0.31923267,0.39756644,0.18969318,0.31923267,0.60243356
19757,left_upper_leg,0.31922790,0.38852867,0.18866035,0.31922790,0.61147130
19758,left_upper_leg,0.32598662,0.38202316,0.16978475,0.32598662,0.61797684
19759,left_upper_leg,0.33306485,0.40049869,0.14931808,0.33306485,0.59950131
19760,left_upper_leg,0.33297619,0.39189070,0.14829347,0.33297619,0.60810930
19761,left_upper_leg,0.33480826,0.37452623,0.15237287,0.33480826,0.62547374
19762,left_upper_leg,0.33340973,0.38331622,0.15056457,0.33340973,0.61668378
19763,left_upper_leg,0.34337479,0.38437212,0.13324629,0.34337479,0.61562788
19764,left_upper_leg,0.35612595,0.39353868,0.11474415,0.35612595,0.60646129
19765,left_upper_leg,0.38556278,0.39431196,0.11380507,0.38556278,0.60568804
19766,left_upper_leg,0.38302571,0.38576359,0.11571574,0.38302571,0.61423641
19767,left_upper_leg,0.39479238,0.38625300,0.12609597,0.39479238,0.61374700
19768,left_upper_leg,0.35492760,0.38451505,0.11864931,0.35492760,0.61548495
19769,left_upper_leg,0.35547802,0.37617442,0.12418807,0.35547802,0.62382555
19770,left_upper_leg,0.36750710,0.38515937,0.11082537,0.36750710,0.61484063
19771,left_upper_leg,0.38101774,0.37698790,0.12366337,0.38101774,0.62301207
19772,left_upper_leg,0.40531042,0.38613749,0.13892384,0.40531042,0.61386251
19773,left_upper_leg,0.40214470,0.37779674,0.14355965,0.40214470,0.62220323
19774,left_upper_leg,0.42123553,0.37668347,0.16893817,0.42123553,0.62331653
19775,left_upper_leg,0.42345092,0.40344200,0.15085408,0.42345092,0.59655797
19776,left_upper_leg,0.40927005,0.39442742,0.13610622,0.40927005,0.60557258
19777,left_upper_leg,0.42446655,0.38515756,0.16677628,0.42446655,0.61484241
19778,left_upper_leg,0.41604778,0.38608938,0.15341713,0.41604778,0.61391062
19779,left_upper_leg,0.43961695,0.40219995,0.18834597,0.43961695,0.59780002
19780,left_upper_leg,0.43223038,0.40260878,0.16647680,0.43223038,0.59739125
19781,left_upper_leg,0.43048635,0.38479531,0.18489018,0.43048635,0.61520469
19782,left_upper_leg,0.42851955,0.39357266,0.16693228,0.42851955,0.60642731
19783,left_upper_leg,0.39437115,0.31066841,0.17903779,0.39437115,0.68933159
19784,left_upper_leg,0.39858109,0.31781289,0.17709786,0.39858109,0.68218708
19785,left_upper_leg,0.39089420,0.31851161,0.16805203,0.39089420,0.68148839
19786,left_upper_leg,0.40356898,0.31809062,0.18259475,0.40356898,0.68190938
19787,left_upper_leg,0.40275300,0.32705027,0.17668468,0.40275300,0.67294973
19788,left_upper_leg,0.37955379,0.31109336,0.15908204,0.37955379,0.68890667
19789,left_upper_leg,0.36517429,0.30974692,0.14609057,0.36517429,0.69025308
19790,left_upper_leg,0.36747953,0.31886953,0.14715260,0.36747953,0.68113047
19791,left_upper_leg,0.35903117,0.31873414,0.14233793,0.35903117,0.68126583
19792,left_upper_leg,0.38296649,0.31867042,0.15892886,0.38296649,0.68132961
19793,left_upper_leg,0.38617975,0.32759506,0.15850934,0.38617975,0.67240494
19794,left_upper_leg,0.37644061,0.31882274,0.15143818,0.37644061,0.68117726
19795,left_upper_leg,0.37014395,0.32749134,0.14578941,0.37014395,0.67250866
19796,left_upper_leg,0.35066542,0.31792527,0.14514010,0.35066542,0.68207473
19797,left_upper_leg,0.35281995,0.32653546,0.14578466,0.35281995,0.67346454
19798,left_upper_leg,0.33553278,0.32452491,0.16093518,0.33553278,0.67547512
19799,left_upper_leg,0.34855452,0.30930150,0.14327766,0.34855452,0.69069850
19800,left_upper_leg,0.33337983,0.31594709,0.15811880,0.33337983,0.68405294
19801,left_upper_leg,0.34202015,0.31730330,0.14879556,0.34202015,0.68269670
19802,left_upper_leg,0.32559580,0.31455618,0.16877134,0.32559580,0.68544382
19803,left_upper_leg,0.33118525,0.30765161,0.15357959,0.33118525,0.69234836
19804,left_upper_leg,0.31488338,0.30442169,0.18425921,0.31488338,0.69557834
19805,left_upper_leg,0.31935564,0.32070014,0.19030140,0.31935564,0.67929983
19806,left_upper_leg,0.31723142,0.31229645,0.18816578,0.31723142,0.68770355
19807,left_upper_leg,0.31188923,0.30998340,0.20862475,0.31188923,0.69001663
19808,left_upper_leg,0.30783796,0.29920647,0.23244780,0.30783796,0.70079350
19809,left_upper_leg,0.30838645,0.30713484,0.23193319,0.30838645,0.69286513
19810,left_upper_leg,0.30931360,0.31558040,0.23273608,0.30931360,0.68441963
19811,left_upper_leg,0.31003237,0.30502051,0.25930062,0.31003237,0.69497949
19812,left_upper_leg,0.31367904,0.30270621,0.28151503,0.31367904,0.69729376
19813,left_upper_leg,0.31471434,0.31034935,0.28368533,0.31471434,0.68965065
19814,left_upper_leg,0.31258929,0.29489473,0.28577778,0.31258929,0.70510530
19815,left_upper_leg,0.31753972,0.30008459,0.31296915,0.31753972,0.69991541
19816,left_upper_leg,0.41282973,0.31136930,0.24682093,0.41282973,0.68863070
19817,left_upper_leg,0.40892074,0.30730867,0.22772843,0.40892074,0.69269133
19818,left_upper_leg,0.41674814,0.32132953,0.23671700,0.41674814,0.67867047
19819,left_upper_leg,0.41271105,0.31336588,0.23013109,0.41271105,0.68663412
19820,left_upper_leg,0.41225904,0.31476706,0.21470052,0.41225904,0.68523294
19821,left_upper_leg,0.39351189,0.30890816,0.31975126,0.39351189,0.69109184
19822,left_upper_leg,0.39355284,0.30104756,0.31140086,0.39355284,0.69895244
19823,left_upper_leg,0.38625652,0.29992118,0.33441913,0.38625652,0.70007885
19824,left_upper_leg,0.40136772,0.30247208,0.28914502,0.40136772,0.69752789
19825,left_upper_leg,0.39326218,0.29379046,0.30189118,0.39326218,0.70620954
19826,left_upper_leg,0.31118548,0.35125941,0.28673273,0.31118548,0.64874059
19827,left_upper_leg,0.31074226,0.35441351,0.25835064,0.31074226,0.64558649
19828,left_upper_leg,0.31342298,0.34820977,0.31440139,0.31342298,0.65179026
19829,left_upper_leg,0.31756029,0.34574637,0.34567317,0.31756029,0.65425360
19830,left_upper_leg,0.31328386,0.34300935,0.28554538,0.31328386,0.65699065
19831,left_upper_leg,0.32033557,0.36238369,0.19100170,0.32033557,0.63761628
19832,left_upper_leg,0.32760775,0.36464077,0.17180084,0.32760775,0.63535923
19833,left_upper_leg,0.31194329,0.35726440,0.23487741,0.31194329,0.64273560
19834,left_upper_leg,0.31528622,0.36016500,0.21111760,0.31528622,0.63983500
19835,left_upper_leg,0.31179535,0.34887245,0.23248576,0.31179535,0.65112758
19836,left_upper_leg,0.32137308,0.35383815,0.19083069,0.32137308,0.64616185
19837,left_upper_leg,0.42239559,0.36844322,0.18255848,0.42239559,0.63155675
19838,left_upper_leg,0.41797805,0.36855760,0.17011343,0.41797805,0.63144243
19839,left_upper_leg,0.39831933,0.36980703,0.14734118,0.39831933,0.63019300
19840,left_upper_leg,0.40887019,0.36940163,0.15968718,0.40887019,0.63059837
19841,left_upper_leg,0.41481176,0.36030412,0.17146239,0.41481176,0.63969588
19842,left_upper_leg,0.43173438,0.36040494,0.28606853,0.43173438,0.63959503
19843,left_upper_leg,0.43223658,0.36244553,0.26576704,0.43223658,0.63755447
19844,left_upper_leg,0.43299782,0.36453739,0.24551079,0.43299782,0.63546264
19845,left_upper_leg,0.42817956,0.35353887,0.25997075,0.42817956,0.64646113
19846,left_upper_leg,0.36747703,0.32699823,0.40368262,0.36747703,0.67300177
19847,left_upper_leg,0.32671815,0.34387347,0.37671971,0.32671815,0.65612650
19848,left_upper_leg,0.31966788,0.33775747,0.34514830,0.31966788,0.66224253
19849,left_upper_leg,0.34284499,0.33662650,0.40683734,0.34284499,0.66337347
19850,left_upper_leg,0.32300186,0.31400231,0.34146240,0.32300186,0.68599772
19851,left_upper_leg,0.35247499,0.31887019,0.40863466,0.35247499,0.68112981
19852,left_upper_leg,0.35095325,0.32798225,0.41046107,0.35095325,0.67201775
19853,left_upper_leg,0.32842240,0.32877013,0.37466064,0.32842240,0.67122984
19854,left_upper_leg,0.30966684,0.32382846,0.23211798,0.30966684,0.67617154
19855,left_upper_leg,0.31052577,0.32088372,0.25709289,0.31052577,0.67911625
19856,left_upper_leg,0.31006932,0.33759832,0.25667220,0.31006932,0.66240168
19857,left_upper_leg,0.31358790,0.33450794,0.28456384,0.31358790,0.66549206
19858,left_upper_leg,0.32123345,0.32886842,0.19170229,0.32123345,0.67113161
19859,left_upper_leg,0.31441286,0.32654727,0.21046042,0.31441286,0.67345273
19860,left_upper_leg,0.31112358,0.34053180,0.23208457,0.31112358,0.65946817
19861,left_upper_leg,0.31515783,0.34329239,0.21036622,0.31515783,0.65670764
19862,left_upper_leg,0.31083709,0.33206603,0.23130147,0.31083709,0.66793394
19863,left_upper_leg,0.32837141,0.33125263,0.17542714,0.32837141,0.66874737
19864,left_upper_leg,0.33626696,0.33268979,0.16203913,0.33626696,0.66731024
19865,left_upper_leg,0.32934839,0.34771192,0.17537241,0.32934839,0.65228808
19866,left_upper_leg,0.32172629,0.34547237,0.19189084,0.32172629,0.65452766
19867,left_upper_leg,0.32204735,0.33718032,0.19240566,0.32204735,0.66281968
19868,left_upper_leg,0.35355362,0.33495298,0.14476676,0.35355362,0.66504705
19869,left_upper_leg,0.34485400,0.33421263,0.14998405,0.34485400,0.66578734
19870,left_upper_leg,0.33674565,0.34933406,0.16084757,0.33674565,0.65066594
19871,left_upper_leg,0.33711317,0.34093791,0.16176306,0.33711317,0.65906209
19872,left_upper_leg,0.36296999,0.33567643,0.13977337,0.36296999,0.66432357
19873,left_upper_leg,0.37167183,0.33590308,0.14417966,0.37167183,0.66409695
19874,left_upper_leg,0.35453001,0.34327853,0.14165255,0.35453001,0.65672147
19875,left_upper_leg,0.38835365,0.33608988,0.15699837,0.38835365,0.66391015
19876,left_upper_leg,0.38040993,0.33623600,0.14857364,0.38040993,0.66376400
19877,left_upper_leg,0.37373012,0.34434679,0.14171171,0.37373012,0.65565324
19878,left_upper_leg,0.39698836,0.33607665,0.16619554,0.39698836,0.66392338
19879,left_upper_leg,0.40560403,0.33546254,0.17566779,0.40560403,0.66453743
19880,left_upper_leg,0.40276808,0.35295144,0.16326785,0.40276808,0.64704859
19881,left_upper_leg,0.39108610,0.34474605,0.15590796,0.39108610,0.65525395
19882,left_upper_leg,0.40868649,0.33460334,0.18123941,0.40868649,0.66539669
19883,left_upper_leg,0.41465312,0.35243350,0.18155229,0.41465312,0.64756650
19884,left_upper_leg,0.41176945,0.35221288,0.17304024,0.41176945,0.64778709
19885,left_upper_leg,0.40855020,0.34403750,0.17444715,0.40855020,0.65596247
19886,left_upper_leg,0.41937125,0.32858318,0.24168338,0.41937125,0.67141682
19887,left_upper_leg,0.41882351,0.33020824,0.22719415,0.41882351,0.66979176
19888,left_upper_leg,0.42549339,0.34738827,0.24192062,0.42549339,0.65261173
19889,left_upper_leg,0.41887543,0.32617131,0.24522713,0.41887543,0.67382872
19890,left_upper_leg,0.42494828,0.34455872,0.26301256,0.42494828,0.65544128
19891,left_upper_leg,0.42509669,0.34524819,0.25137064,0.42509669,0.65475178
19892,left_upper_leg,0.42210153,0.33709610,0.24430199,0.42210153,0.66290390
19893,left_upper_leg,0.37940454,0.29946041,0.35294542,0.37940454,0.70053959
19894,left_upper_leg,0.37833309,0.29184854,0.33966741,0.37833309,0.70815146
19895,left_upper_leg,0.37900040,0.30561998,0.36039191,0.37900040,0.69438004
19896,left_upper_leg,0.36967209,0.31123036,0.38712737,0.36967209,0.68876964
19897,left_upper_leg,0.36869311,0.29688701,0.36787355,0.36869311,0.70311296
19898,left_upper_leg,0.32339439,0.30637079,0.34399354,0.32339439,0.69362921
19899,left_upper_leg,0.32296968,0.29843736,0.34375903,0.32296968,0.70156264
19900,left_upper_leg,0.35610607,0.31043401,0.40027243,0.35610607,0.68956602
19901,left_upper_leg,0.32820117,0.31229019,0.37050107,0.32820117,0.68770981
19902,left_upper_leg,0.35764182,0.30174491,0.38673446,0.35764182,0.69825506
19903,left_upper_leg,0.32220036,0.29187244,0.34302717,0.32220036,0.70812756
19904,left_upper_leg,0.35772589,0.28817990,0.36749893,0.35772589,0.71182013
19905,left_upper_leg,0.35767499,0.29535151,0.37717032,0.35767499,0.70464849
19906,left_upper_leg,0.33714160,0.29484424,0.37880054,0.33714160,0.70515573
19907,left_upper_leg,0.37796998,0.28538433,0.32791331,0.37796998,0.71461570
19908,left_upper_leg,0.36717921,0.28391728,0.34470215,0.36717921,0.71608269
19909,left_upper_leg,0.38472459,0.28621456,0.31460124,0.38472459,0.71378541
19910,left_upper_leg,0.39230233,0.28699681,0.29379818,0.39230233,0.71300316
19911,left_upper_leg,0.37628636,0.27860907,0.31943452,0.37628636,0.72139096
19912,left_upper_leg,0.36964568,0.30181745,0.15126199,0.36964568,0.69818258
19913,left_upper_leg,0.36168376,0.30161062,0.14404163,0.36168376,0.69838941
19914,left_upper_leg,0.35453284,0.30059657,0.13701594,0.35453284,0.69940341
19915,left_upper_leg,0.34609842,0.30059332,0.13815747,0.34609842,0.69940668
19916,left_upper_leg,0.36008972,0.29190743,0.13340312,0.36008972,0.70809257
19917,left_upper_leg,0.33747646,0.30060226,0.13933182,0.33747646,0.69939774
19918,left_upper_leg,0.32824215,0.30016193,0.14929608,0.32824215,0.69983804
19919,left_upper_leg,0.34339529,0.29319322,0.12466054,0.34339529,0.70680678
19920,left_upper_leg,0.30775210,0.29435515,0.20523800,0.30775210,0.70564485
19921,left_upper_leg,0.30614960,0.29192251,0.23090860,0.30614960,0.70807749
19922,left_upper_leg,0.30726960,0.28946608,0.25960603,0.30726960,0.71053392
19923,left_upper_leg,0.31165731,0.28714588,0.29060826,0.31165731,0.71285415
19924,left_upper_leg,0.30313131,0.28460661,0.23348345,0.30313131,0.71539342
19925,left_upper_leg,0.31572545,0.28583643,0.31578663,0.31572545,0.71416354
19926,left_upper_leg,0.32970032,0.28111595,0.35627136,0.32970032,0.71888405
19927,left_upper_leg,0.30973858,0.28038245,0.29227415,0.30973858,0.71961755
19928,left_upper_leg,0.35930663,0.28213009,0.35394734,0.35930663,0.71786988
19929,left_upper_leg,0.34473345,0.28126049,0.36320040,0.34473345,0.71873951
19930,left_upper_leg,0.35889882,0.27593875,0.34299803,0.35889882,0.72406125
19931,left_upper_leg,0.33290508,0.27463844,0.35393992,0.33290508,0.72536159
19932,left_upper_leg,0.40351579,0.29700708,0.23199813,0.40351579,0.70299292
19933,left_upper_leg,0.40246093,0.29919180,0.21458119,0.40246093,0.70080817
19934,left_upper_leg,0.39352772,0.27933797,0.20868973,0.39352772,0.72066200
19935,left_upper_leg,0.40414348,0.29468739,0.24540181,0.40414348,0.70531261
19936,left_upper_leg,0.39478505,0.27883580,0.22140107,0.39478505,0.72116423
19937,left_upper_leg,0.39907658,0.28811541,0.23047408,0.39907658,0.71188462
19938,left_upper_leg,0.39074746,0.26792142,0.20946527,0.39074746,0.73207855
19939,left_upper_leg,0.39560190,0.27846447,0.23039211,0.39560190,0.72153556
19940,left_upper_leg,0.37065965,0.28192228,0.14051941,0.37065965,0.71807772
19941,left_upper_leg,0.37851512,0.27127287,0.15313099,0.37851512,0.72872710
19942,left_upper_leg,0.38250235,0.30077264,0.17095132,0.38250235,0.69922733
19943,left_upper_leg,0.37517256,0.30157545,0.15921907,0.37517256,0.69842458
19944,left_upper_leg,0.37272486,0.29014462,0.15153694,0.37272486,0.70985538
19945,left_upper_leg,0.38075534,0.28076521,0.16307671,0.38075534,0.71923482
19946,left_upper_leg,0.37645522,0.28104070,0.15278004,0.37645522,0.71895933
19947,left_upper_leg,0.39288616,0.30035549,0.18933941,0.39288616,0.69964451
19948,left_upper_leg,0.38825729,0.30037603,0.17945623,0.38825729,0.69962394
19949,left_upper_leg,0.38541839,0.27996597,0.17639154,0.38541839,0.72003400
19950,left_upper_leg,0.38256529,0.28962320,0.17136505,0.38256529,0.71037680
19951,left_upper_leg,0.36562479,0.28252286,0.13016821,0.36562479,0.71747714
19952,left_upper_leg,0.35849753,0.28299373,0.12184533,0.35849753,0.71700627
19953,left_upper_leg,0.36865771,0.27271712,0.13053752,0.36865771,0.72728288
19954,left_upper_leg,0.35135135,0.28358099,0.11360275,0.35135135,0.71641898
19955,left_upper_leg,0.34024116,0.28391320,0.11269468,0.34024116,0.71608680
19956,left_upper_leg,0.35627717,0.27388269,0.11228550,0.35627717,0.72611731
19957,left_upper_leg,0.32936171,0.28391093,0.11759865,0.32936171,0.71608907
19958,left_upper_leg,0.33774880,0.27499712,0.10387727,0.33774880,0.72500288
19959,left_upper_leg,0.29939383,0.27803400,0.20352592,0.29939383,0.72196603
19960,left_upper_leg,0.29938421,0.27610040,0.23521474,0.29938421,0.72389960
19961,left_upper_leg,0.31818217,0.29903808,0.16419645,0.31818217,0.70096195
19962,left_upper_leg,0.31168905,0.29689407,0.18145935,0.31168905,0.70310593
19963,left_upper_leg,0.32374287,0.29214728,0.13584840,0.32374287,0.70785272
19964,left_upper_leg,0.30643412,0.28894919,0.18161660,0.30643412,0.71105081
19965,left_upper_leg,0.31680155,0.28307518,0.13102654,0.31680155,0.71692479
19966,left_upper_leg,0.30286351,0.28005698,0.17286414,0.30286351,0.71994305
19967,left_upper_leg,0.31315109,0.27499682,0.12556027,0.31315109,0.72500318
19968,left_upper_leg,0.29916409,0.27261603,0.17074898,0.29916409,0.72738397
19969,left_upper_leg,0.30887222,0.28239009,0.14929372,0.30887222,0.71760988
19970,left_upper_leg,0.30287722,0.27342257,0.27131414,0.30287722,0.72657740
19971,left_upper_leg,0.30710495,0.27213544,0.29657903,0.30710495,0.72786456
19972,left_upper_leg,0.29617715,0.26804343,0.23885527,0.29617715,0.73195660
19973,left_upper_leg,0.30752906,0.25326714,0.31118697,0.30752906,0.74673283
19974,left_upper_leg,0.32548106,0.26616850,0.34761542,0.32548106,0.73383152
19975,left_upper_leg,0.30799738,0.26098603,0.31005597,0.30799738,0.73901397
19976,left_upper_leg,0.34196043,0.24805288,0.33803093,0.34196043,0.75194710
19977,left_upper_leg,0.29783443,0.25634193,0.27791736,0.29783443,0.74365807
19978,left_upper_leg,0.31092846,0.24214534,0.31953669,0.31092846,0.75785464
19979,left_lower_leg,0.31581476,0.18026340,0.31848681,0.31581476,0.81973660
19980,left_lower_leg,0.31697291,0.16936393,0.31695226,0.31697291,0.83063608
19981,left_lower_leg,0.30573368,0.16995412,0.31112298,0.30573368,0.83004588
19982,left_lower_leg,0.32858488,0.16880080,0.31492049,0.32858488,0.83119917
19983,left_lower_leg,0.31767598,0.15838724,0.31453642,0.31767598,0.84161276
19984,left_upper_leg,0.38906649,0.25896141,0.20559637,0.38906649,0.74103856
19985,left_upper_leg,0.38939705,0.25802541,0.21400912,0.38939705,0.74197459
19986,left_upper_leg,0.38818353,0.25986320,0.18766028,0.38818353,0.74013680
19987,left_upper_leg,0.38819689,0.24791916,0.19800037,0.38819689,0.75208086
19988,left_upper_leg,0.38160366,0.26082483,0.15974990,0.38160366,0.73917520
19989,left_upper_leg,0.37732503,0.26186097,0.14601226,0.37732503,0.73813903
19990,left_upper_leg,0.37281865,0.26192731,0.13461262,0.37281865,0.73807269
19991,left_upper_leg,0.36712924,0.26282704,0.12147831,0.36712924,0.73717296
19992,left_upper_leg,0.37633044,0.25196877,0.14086731,0.37633044,0.74803126
19993,left_upper_leg,0.29146546,0.26141775,0.19873230,0.29146546,0.73858225
19994,left_upper_leg,0.29221323,0.25896108,0.23851205,0.29221323,0.74103892
19995,left_upper_leg,0.28967744,0.24812411,0.24835041,0.28967744,0.75187588
19996,left_upper_leg,0.28420419,0.24128935,0.20600338,0.28420419,0.75871062
19997,left_upper_leg,0.29365113,0.26250336,0.17055006,0.29365113,0.73749661
19998,left_upper_leg,0.30085564,0.26449066,0.14263958,0.30085564,0.73550934
19999,left_upper_leg,0.28780711,0.24296452,0.16173160,0.28780711,0.75703549
20000,left_upper_leg,0.28999025,0.25307372,0.16930769,0.28999025,0.74692631
20001,left_upper_leg,0.28599128,0.23180862,0.15725286,0.28599128,0.76819140
20002,left_upper_leg,0.29477087,0.24462025,0.13110162,0.29477087,0.75537974
20003,left_lower_leg,0.38151458,0.18584870,0.19677863,0.38151458,0.81415129
20004,left_lower_leg,0.38445297,0.19627722,0.19785067,0.38445297,0.80372280
20005,left_lower_leg,0.38314331,0.19686541,0.17709842,0.38314331,0.80313456
20006,left_lower_leg,0.38316715,0.19575496,0.22073196,0.38316715,0.80424505
20007,left_lower_leg,0.38748473,0.20654120,0.20110200,0.38748473,0.79345882
20008,left_upper_leg,0.37548524,0.24205519,0.13666694,0.37548524,0.75794482
20009,left_upper_leg,0.36977836,0.24308690,0.12073921,0.36977836,0.75691307
20010,left_upper_leg,0.38004223,0.24108683,0.15076464,0.38004223,0.75891316
20011,left_upper_leg,0.37496299,0.23186094,0.13372481,0.37496299,0.76813906
20012,left_upper_leg,0.37407252,0.22266448,0.13351940,0.37407252,0.77733552
20013,left_upper_leg,0.37902004,0.22191949,0.14820892,0.37902004,0.77808052
20014,left_upper_leg,0.36794791,0.22320046,0.11528246,0.36794791,0.77679956
20015,left_lower_leg,0.35910866,0.21039605,0.09754051,0.35910866,0.78960395
20016,left_lower_leg,0.28162986,0.21814096,0.21550378,0.28162986,0.78185904
20017,left_upper_leg,0.28529480,0.22201714,0.15878491,0.28529480,0.77798283
20018,left_lower_leg,0.28051025,0.19763811,0.21399494,0.28051025,0.80236191
20019,left_upper_leg,0.29369873,0.22265840,0.12216783,0.29369873,0.77734160
20020,left_lower_leg,0.27930909,0.19886747,0.19389074,0.27930909,0.80113256
20021,left_lower_leg,0.27937102,0.20940489,0.19499919,0.27937102,0.79059511
20022,left_lower_leg,0.28069660,0.18744346,0.19358036,0.28069660,0.81255651
20023,left_lower_leg,0.28212053,0.19989347,0.16760825,0.28212053,0.80010653
20024,left_upper_leg,0.33668765,0.23043720,0.33266258,0.33668765,0.76956278
20025,left_upper_leg,0.31242439,0.23355156,0.32022068,0.31242439,0.76644844
20026,left_upper_leg,0.29264334,0.23641732,0.27393728,0.29264334,0.76358271
20027,left_upper_leg,0.28525576,0.22797216,0.24256335,0.28525576,0.77202785
20028,left_upper_leg,0.28763983,0.23885968,0.24641833,0.28763983,0.76114035
20029,left_upper_leg,0.31192774,0.22445911,0.32033861,0.31192774,0.77554089
20030,left_lower_leg,0.28358328,0.21657860,0.24077101,0.28358328,0.78342140
20031,left_lower_leg,0.28296536,0.20628211,0.24285984,0.28296536,0.79371786
20032,left_lower_leg,0.29295492,0.21508674,0.28315297,0.29295492,0.78491324
20033,left_lower_leg,0.30540675,0.19137059,0.31450236,0.30540675,0.80862939
20034,left_lower_leg,0.30550241,0.21157640,0.31440124,0.30550241,0.78842360
20035,left_lower_leg,0.29711431,0.21321467,0.29360226,0.29711431,0.78678536
20036,left_lower_leg,0.29607347,0.20326701,0.29187840,0.29607347,0.79673302
20037,left_upper_leg,0.35584036,0.23086238,0.31154022,0.35584036,0.76913762
20038,left_upper_leg,0.35304448,0.22153342,0.31414938,0.35304448,0.77846658
20039,left_lower_leg,0.32823738,0.19047704,0.32187074,0.32823738,0.80952299
20040,left_lower_leg,0.31595305,0.19095798,0.32082194,0.31595305,0.80904204
20041,left_lower_leg,0.31701839,0.21150011,0.32458842,0.31701839,0.78849989
20042,left_lower_leg,0.31610849,0.20148432,0.32186830,0.31610849,0.79851568
20043,left_lower_leg,0.32885060,0.21110941,0.32802188,0.32885060,0.78889060
20044,left_lower_leg,0.37591377,0.17578086,0.17733780,0.37591377,0.82421911
20045,left_lower_leg,0.36600542,0.15351684,0.18191352,0.36600542,0.84648317
20046,left_lower_leg,0.37668377,0.17418645,0.21499567,0.37668377,0.82581353
20047,left_lower_leg,0.37673613,0.17470962,0.19637941,0.37673613,0.82529038
20048,left_lower_leg,0.36712012,0.15244298,0.19991404,0.36712012,0.84755701
20049,left_lower_leg,0.37226912,0.16370890,0.19827560,0.37226912,0.83629107
20050,left_lower_leg,0.36218923,0.14055955,0.20303620,0.36218923,0.85944045
20051,left_lower_leg,0.36746010,0.15110336,0.21306077,0.36746010,0.84889662
20052,left_lower_leg,0.34822568,0.20018454,0.09074035,0.34822568,0.79981548
20053,left_lower_leg,0.36384317,0.19909294,0.11637739,0.36384317,0.80090708
20054,left_lower_leg,0.35736260,0.19962075,0.10093143,0.35736260,0.80037928
20055,left_lower_leg,0.35561010,0.18870372,0.10509612,0.35561010,0.81129628
20056,left_lower_leg,0.35232100,0.17750990,0.11209165,0.35232100,0.82249010
20057,left_lower_leg,0.35915127,0.17735842,0.12532340,0.35915127,0.82264161
20058,left_lower_leg,0.34471971,0.17786482,0.10386942,0.34471971,0.82213521
20059,left_lower_leg,0.35053986,0.16613233,0.12102719,0.35053986,0.83386767
20060,left_lower_leg,0.28123873,0.17440942,0.21131137,0.28123873,0.82559061
20061,left_lower_leg,0.28231183,0.17559136,0.19168375,0.28231183,0.82440865
20062,left_lower_leg,0.28335917,0.15045851,0.21429282,0.28335917,0.84954149
20063,left_lower_leg,0.28411976,0.17610739,0.16616026,0.28411976,0.82389259
20064,left_lower_leg,0.28500077,0.15112622,0.18994518,0.28500077,0.84887379
20065,left_lower_leg,0.28298733,0.16344182,0.19115584,0.28298733,0.83655816
20066,left_lower_leg,0.28637916,0.13879259,0.19038701,0.28637916,0.86120743
20067,left_lower_leg,0.28604391,0.15175900,0.16720051,0.28604391,0.84824097
20068,left_lower_leg,0.30549416,0.14726670,0.30625561,0.30549416,0.85273331
20069,left_lower_leg,0.31956825,0.14659402,0.31176338,0.31956825,0.85340595
20070,left_lower_leg,0.29608476,0.17080931,0.29046926,0.29608476,0.82919067
20071,left_lower_leg,0.29600623,0.15998989,0.28876239,0.29600623,0.84001011
20072,left_lower_leg,0.28481835,0.17374243,0.24126299,0.28481835,0.82625759
20073,left_lower_leg,0.28500745,0.16174020,0.24049054,0.28500745,0.83825982
20074,left_lower_leg,0.29543647,0.14822574,0.28527164,0.29543647,0.85177428
20075,left_lower_leg,0.28575343,0.13734859,0.23755649,0.28575343,0.86265141
20076,left_lower_leg,0.28479028,0.14966944,0.23748216,0.28479028,0.85033059
20077,left_lower_leg,0.29561216,0.13614701,0.28435197,0.29561216,0.86385298
20078,left_lower_leg,0.28890434,0.14880846,0.26438507,0.28890434,0.85119152
20079,left_lower_leg,0.31029481,0.12373271,0.30723459,0.31029481,0.87626731
20080,left_lower_leg,0.32383287,0.11164211,0.30395827,0.32383287,0.88835788
